30.297003, -97.773239
30.296459, -97.773317
30.296258, -97.773210
30.296451, -97.773320
30.296271, -97.773241
30.295879, -97.773236
30.295796, -97.773273
30.293019, -97.774945
30.292463, -97.773377
30.292161, -97.772758
30.291211, -97.771729
30.285991, -97.774952
30.285357, -97.773850
30.285391, -97.773662
30.285562, -97.773713
